GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},32,0,4,0,8,0,4,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},90,0,12,0,21,0,8,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},80,0,12,0,15,0,8,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},41,0,6,0,9,0,5,0,2,0
fim1,osa.ora.server.client.ui,ChatSysTray.new MouseListener() {...},22,0,0,0,7,0,6,0,6,0
fim1,osa.ora.server.client.ui,ChatSysTray.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatSysTray.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatSysTray.new ActionListener() {...},24,0,2,0,5,0,3,0,2,0
fim1,osa.ora.server.client.ui,ChatSysTray.new ActionListener() {...},24,0,2,0,5,0,3,0,2,0
fim1,osa.ora.server.client.ui,ChatSysTray.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,AboutDialog.new Runnable() {...},21,0,0,0,5,0,2,0,2,0
fim1,osa.ora.server.client.ui,AboutDialog.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,AboutDialog,229,0,0,0,44,0,4,0,4,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.ActiveLink,124,0,14,0,34,0,9,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new MouseAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new MouseAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,LoginPanel,340,39,12,0,74,9,9,2,3,2
fim1,osa.ora.server.client.ui,FontPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,SettingPanel,223,536,14,0,43,96,12,4,5,4
fim1,osa.ora.server.client.ui,EmotionPanel,480,55,2,0,115,12,13,2,12,2
fim1,osa.ora.server.client.ui,ChatFrame,448,0,12,0,104,0,26,0,20,0
fim1,osa.ora.server.client.ui,SettingPanel.new ActionListener() {...},5,6,0,0,2,1,1,1,1,1
fim1,osa.ora.server.client.ui,SettingPanel.new ActionListener() {...},5,6,0,0,2,1,1,1,1,1
fim1,osa.ora.server.client.ui,SettingPanel.new ActionListener() {...},5,6,0,0,2,1,1,1,1,1
fim1,osa.ora.server.client.ui,SettingPanel.new ActionListener() {...},0,11,0,0,0,3,0,2,0,2
fim1,osa.ora.server.client.ui,SettingPanel.new ActionListener() {...},5,6,0,0,2,1,1,1,1,1
fim1,osa.ora.server.client.ui,AboutDialog.2.new WindowAdapter() {...},9,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel,1933,136,90,0,340,30,69,4,24,4
fim1,osa.ora.server.client.ui,InfoPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,FontPanel,572,13,8,0,102,4,13,1,9,1
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},16,0,0,0,6,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},38,0,4,0,12,0,4,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new KeyAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},38,0,0,0,9,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},27,0,0,0,8,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatSysTray,452,12,17,1,99,5,19,1,10,1
fim1,osa.ora.server.client.ui,InfoPanel,79,165,0,0,18,33,2,2,2,2
fim1,osa.ora.server.client.ui,ContactsPanel,862,42,70,0,157,10,54,2,19,2
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,EmotionPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChangePassPanel.new ActionListener() {...},5,6,0,0,2,1,1,1,1,1
fim1,osa.ora.server.client.ui,ChangePassPanel.new ActionListener() {...},5,6,0,0,2,1,1,1,1,1
fim1,osa.ora.server.client.ui,ChatFrame.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatFrame.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatFrame.new ItemListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatFrame.new Runnable() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,LoginPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,LoginPanel.new KeyAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,LoginPanel.new KeyAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChangePassPanel,55,206,8,0,10,43,6,3,2,3
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},12,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new MouseAdapter() {...},22,0,2,0,4,0,3,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},34,0,0,0,8,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},12,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new MouseAdapter() {...},22,0,2,0,4,0,3,0,2,0
fim1,osa.ora.server.client.ui,ChatWindowPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.client.ui,ParentPanel,0,3,0,0,0,2,0,1,0,1
fim1,osa.ora.server.client.ui,ContactsPanel.new MouseAdapter() {...},329,0,18,0,58,0,11,0,2,0
fim1,osa.ora.server.client.ui,ContactsPanel.new ActionListener() {...},19,0,2,0,5,0,3,0,2,0
fim1,osa.ora.server.admin.ui,AddUserPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ButtonColumn,139,0,4,0,31,0,7,0,5,0
fim1,osa.ora.server.admin.ui,AddUserPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel,1763,0,42,0,342,0,43,0,22,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddUserPanel,648,0,26,0,122,0,19,0,6,0
fim1,osa.ora.server.admin.ui,SystemUsersPanel,639,0,16,0,78,0,13,0,5,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangePassPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangePassPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,DefaultPassPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,DefaultPassPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangeUserGroupPanel,647,0,26,0,118,0,23,0,10,0
fim1,osa.ora.server.admin.ui,ChangePassPanel,264,0,12,0,52,0,11,0,5,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel,1020,0,62,0,178,0,44,0,13,0
fim1,osa.ora.server.admin.ui,ChangeUserGroupPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,SecurityPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,SecurityPanel,242,0,0,0,48,0,5,0,5,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ControlPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AdminLoginPanel,233,0,10,0,50,0,12,0,7,0
fim1,osa.ora.server.admin.ui,AdminLoginPanel.new KeyAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AdminLoginPanel.new KeyAdapter() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AdminLoginPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AdminLoginPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,SecurityPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangeUserGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangeUserGroupPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangeUserGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,ChangeUserGroupPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,RootNodePanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,RootNodePanel,215,0,6,0,43,0,8,0,5,0
fim1,osa.ora.server.admin.ui,RootNodePanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateGroupPanel,539,0,28,0,105,0,21,0,7,0
fim1,osa.ora.server.admin.ui,MyRenderer,22,0,2,0,6,0,3,0,2,0
fim1,osa.ora.server.admin.ui,LoggingPanel,202,0,2,0,38,0,6,0,5,0
fim1,osa.ora.server.admin.ui,DefaultPassPanel,185,0,8,0,42,0,9,0,5,0
fim1,osa.ora.server.admin.ui,SystemUsersPanel.MyModel,67,0,4,0,16,0,10,0,8,0
fim1,osa.ora.server.admin.ui,UpdateGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddRoomPanel,670,0,26,0,119,0,23,0,10,0
fim1,osa.ora.server.admin.ui,UpdateGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateGroupPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateGroupPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateUserPanel,1138,0,56,0,211,0,39,0,11,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new AbstractListModel() {...},17,0,0,0,3,0,3,0,3,0
fim1,osa.ora.server.admin.ui,SystemUsersPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,SystemUsersPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,LoggingPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,LoggingPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,UpdateRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddRoomPanel.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddRoomPanel.new AbstractListModel() {...},17,0,0,0,3,0,3,0,3,0
fim1,osa.ora.server.admin.ui,AddRoomPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
fim1,osa.ora.server.admin.ui,AddGroupPanel,269,0,12,0,54,0,10,0,4,0
fim1,osa.ora.server.beans,Group,22,47,0,0,3,14,0,9,0,9
fim1,osa.ora.server.beans,ClientSettingBean,551,0,8,0,118,0,42,0,38,0
fim1,osa.ora.server.beans,Room,0,114,0,2,0,21,0,10,0,9
fim1,osa.ora.server.beans,BinaryMessage,0,52,0,0,0,23,0,15,0,15
fim1,osa.ora.server.beans,ServerSettingBean,157,104,3,1,26,35,2,16,0,16
fim1,osa.ora.server.beans,LoginBean,0,24,0,0,0,11,0,7,0,7
fim1,osa.ora.server.beans,User,130,96,0,0,10,35,0,23,0,23
fim1,osa.ora.server.beans,AdminSettingBean,98,76,3,1,19,23,2,8,0,8
fim1,osa.ora.server.beans,ResultBean,0,36,0,0,0,16,0,8,0,8
fim1,osa.ora.server.beans,TextMessage,0,38,0,0,0,17,0,11,0,11
fim1,osa.ora.server.beans,Status,0,24,0,0,0,11,0,7,0,7
fim1,osa.ora.server.utils,XMLParser,162,321,12,24,45,88,9,18,0,9
fim1,osa.ora.server.utils,StringEncrypter,22,125,0,4,5,24,0,6,0,4
fim1,osa.ora.server.utils,FileEncrypter,301,85,12,4,71,22,11,6,3,6
fim1,osa.ora.server.utils,StringEncoder64,20,594,1,45,11,100,1,34,0,11
jmca,com.soops.CEN4010.JMCA.JParser,JavaParserTokenManager,3421,2646,663,182,691,306,473,106,16,27
jmca,com.soops.CEN4010.JMCA.JParser,Token.GTToken,6,0,0,0,2,0,1,0,1,0
jmca,com.soops.CEN4010.JMCA.JParser,JJTJavaParserState,104,91,7,3,28,26,11,6,6,6
jmca,com.soops.CEN4010.JMCA.JParser,JavaParser,15027,377,3025,41,4837,87,2029,19,454,11
jmca,com.soops.CEN4010.JMCA.JParser,TokenMgrError,36,137,7,11,15,22,9,10,2,4
jmca,com.soops.CEN4010.JMCA.JParser,JavaCharStream,441,794,46,49,86,156,40,47,3,28
jmca,com.soops.CEN4010.JMCA.JParser,ParseException,359,18,33,1,61,6,24,2,3,2
jmca,com.soops.CEN4010.JMCA.JParser,JavaParser.ModifierSet,97,0,22,0,13,0,24,0,13,0
jmca,com.soops.CEN4010.JMCA.JParser,TestJava,4,36,1,6,1,15,1,6,0,3
jmca,com.soops.CEN4010.JMCA.JParser,Token,4,12,1,1,1,4,1,3,0,3
jmca,com.soops.CEN4010.JMCA.JParser,JavaParserTreeConstants,432,0,0,0,1,0,1,0,1,0
jmca,com.soops.CEN4010.JMCA.JParser,SimpleNode,313,30,58,0,54,12,37,5,8,5
jmca,com.soops.CEN4010.JMCA.JParser,JavaParserConstants,0,504,0,0,0,1,0,1,0,1
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,ClassOrInterfaceBodyDeclaration,34,32,0,10,5,10,0,8,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,Selection,0,6,0,0,0,4,0,3,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,StatementExpression,24,55,0,14,4,13,0,10,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,ClassOrInterfaceBody,16,14,0,4,2,6,0,5,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,SaxProcessor,44,169,5,11,12,46,5,19,0,16
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,LocalVar,29,27,0,8,4,9,0,7,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,VariableDeclarator,21,10,0,2,3,5,0,4,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,Statement,180,46,2,20,33,14,1,13,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,MethodDeclarator,49,54,0,18,8,15,0,12,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,CompileUnit,28,14,0,4,4,6,0,5,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,ClassOrInterfaceDeclaration,46,37,0,8,8,8,0,7,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,Parameter,22,14,0,4,3,6,0,5,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,IterationStatement,52,3,8,0,13,1,6,1,2,1
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,State,0,16,0,0,0,7,0,2,0,2
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,IfStatement,44,3,4,0,11,1,4,1,2,1
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,Parameters,16,14,0,4,2,6,0,5,0,3
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,TryStatement,55,6,8,0,13,2,6,1,2,1
jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,PrimaryExpression,0,6,0,0,0,4,0,3,0,3
jmca,com.soops.CEN4010.JMCA,DummyParser,0,5,0,0,0,2,0,2,0,2
jmca,com.soops.CEN4010.JMCA,JMCAView.JMCAFileFilter,53,0,12,0,14,0,9,0,3,0
jmca,com.soops.CEN4010.JMCA,ASTNode,82,187,1,11,21,49,1,20,0,15
jmca,com.soops.CEN4010.JMCA,StatementDS,13,118,0,6,2,31,0,16,0,13
jmca,com.soops.CEN4010.JMCA,JMCAParser,70,35,1,1,14,13,1,2,0,2
jmca,com.soops.CEN4010.JMCA,UILayoutDisplayAnalyzer,0,67,0,0,0,18,0,3,0,3
jmca,com.soops.CEN4010.JMCA,StatementElement,11,139,0,6,2,35,0,18,0,15
jmca,com.soops.CEN4010.JMCA,JMCAView,53,173,0,0,16,30,5,1,5,1
jmca,com.soops.CEN4010.JMCA,JMCAController.new ActionListener() {...},9,0,0,0,3,0,2,0,2,0
jmca,com.soops.CEN4010.JMCA,JMCAController.new ActionListener() {...},6,0,0,0,3,0,2,0,2,0
jmca,com.soops.CEN4010.JMCA,JMCAView.new WindowAdapter() {...},3,6,0,0,2,1,1,1,1,1
jmca,com.soops.CEN4010.JMCA,JMCAController,101,21,6,4,23,7,5,4,2,2
jmca,com.soops.CEN4010.JMCA,StatementElement.variableType,0,44,0,0,0,2,0,1,0,1
jmca,com.soops.CEN4010.JMCA,JMCAAnalyzer,277,687,95,101,79,161,73,37,1,11
jmca,com.soops.CEN4010.JMCA,StatementDS.statementType,0,44,0,0,0,3,0,1,0,1
jmca,com.soops.CEN4010.JMCA.JParser.parseTest,JMCAParserTestApplication,126,0,8,0,32,0,6,0,2,0
jmca,com.soops.CEN4010.JMCA.JParser.parseTest,JMCAParserTestFrame,51,0,0,0,15,0,2,0,2,0
jmca,com.soops.CEN4010.JMCA.JParser.parseTest,JMCAParserTestApplication.new Runnable() {...},19,0,0,0,8,0,2,0,2,0
saxpath,com.werken.saxpath,DefaultXPathHandler,49,0,0,0,46,0,46,0,46,0
saxpath,com.werken.saxpath,DefaultXPathHandler.Singleton,8,0,0,0,2,0,2,0,2,0
saxpath,com.werken.saxpath,Token,65,0,0,0,20,0,10,0,10,0
saxpath,com.werken.saxpath,XPathLexer,1030,0,114,0,358,0,113,0,44,0
saxpath,com.werken.saxpath,XPathReader,1141,0,144,0,380,0,128,0,42,0
saxpath,org.saxpath.conformance,ConformanceXPathHandler,418,0,4,0,104,0,50,0,48,0
saxpath,org.saxpath.helpers,DefaultXPathHandler,47,0,0,0,46,0,45,0,45,0
saxpath,org.saxpath.helpers,XPathReaderFactory,107,0,12,0,34,0,10,0,4,0
saxpath,org.saxpath,Axis,113,0,40,0,43,0,29,0,3,0
saxpath,org.saxpath,XPathSyntaxException,86,0,2,0,20,0,7,0,6,0
saxpath,org.saxpath,SAXPathParseException,4,0,0,0,2,0,1,0,1,0
saxpath,org.saxpath,SAXPathException,47,0,4,0,18,0,8,0,6,0
biblestudy,bible.servlet,Base.Options,105,105,4,2,22,37,3,19,0,19
biblestudy,bible.servlet,HTMLOutputStream,26,103,2,2,7,24,3,9,1,9
biblestudy,bible.servlet,Base,194,29,24,2,65,13,25,5,12,5
biblestudy,bible.servlet,ServletConnection,474,0,34,0,110,0,53,0,36,0
biblestudy,bible.servlet,ServletUtil,29,27,3,11,9,6,6,8,4,3
biblestudy,bible.servlet,URLRequestLog,78,2,2,0,8,1,4,1,3,1
biblestudy,bible.util,LookAheadStringTokenizer,42,57,9,5,12,18,8,8,1,8
biblestudy,bible.util,Queue.Node,0,9,0,0,0,3,0,1,0,1
biblestudy,bible.util,Database,540,155,36,8,116,31,35,13,16,10
biblestudy,bible.util,DbConnectionBroker,295,241,25,21,50,47,18,20,2,13
biblestudy,bible.util,Options,98,128,9,3,23,26,6,10,0,10
biblestudy,bible.util,Logger,158,177,15,9,41,42,18,9,7,8
biblestudy,bible.util,Queue,0,271,0,30,0,60,0,27,0,12
biblestudy,bible.util,DbConnectionAttributes,75,254,7,19,16,50,11,32,5,24
biblestudy,bible.util,DbResult,178,66,6,2,52,11,16,6,13,5
biblestudy,bible.util,Util,43,432,1,43,5,92,1,40,0,19
biblestudy,bible.obj,Translation,123,52,14,2,32,17,17,4,9,4
biblestudy,bible.obj,Reference,49,79,0,2,7,18,3,9,3,8
biblestudy,bible.obj,References,290,0,26,0,58,0,17,0,4,0
biblestudy,bible.obj,Book,121,32,11,1,23,11,13,3,7,3
biblestudy,bible.obj,ReferenceRange,7,45,0,0,1,11,1,6,1,6
biblestudy,bible.obj,Verse,132,329,14,10,24,59,15,13,4,12
biblestudy,bible.obj,TranslationReference,15,36,0,0,1,7,1,4,1,4
gfarcegestionfa,fr.unice.gfarce.interGraph,ExportExelAction,9,14,0,0,3,7,0,2,0,2
gfarcegestionfa,fr.unice.gfarce.interGraph,SharedListSelectionHandlerResp,42,3,2,0,8,1,2,1,1,1
