GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED,Scenario,Token
sweethome3d,com.eteks.sweethome3d.model,Home.new Comparator() {...},20,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Home.new CollectionListener() {...},29,0,3,0,6,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,FurnitureCatalog,164,0,12,0,42,0,16,0,10,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},26,0,4,0,6,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},21,0,4,0,6,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Camera.Property,94,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CatalogTexture,116,0,6,0,32,0,20,0,17,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,ObserverCamera.Property,34,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},24,0,4,0,6,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},14,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,DimensionLine.Property,74,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CollectionEvent,29,0,0,0,10,0,5,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Camera.Lens,44,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeLight,90,0,4,0,26,0,10,0,8,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LightSource,41,0,0,0,14,0,7,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeFurnitureGroup,1637,0,130,0,304,0,108,0,43,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Camera,420,0,24,0,111,0,40,0,28,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Level,207,0,18,0,57,0,26,0,17,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,PatternsCatalog,54,0,4,0,11,0,7,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CatalogDoorOrWindow,181,0,2,0,24,0,11,0,10,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Wall,2569,0,254,0,382,0,193,0,66,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeLight.Property,14,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CollectionEvent.Type,24,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Room,1383,0,134,0,269,0,135,0,67,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.Property,214,0,0,0,2,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,UserPreferences.PrefixedResourceBundle,32,0,0,0,8,0,4,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePrint.PaperOrientation,34,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,TexturesCatalog,164,0,12,0,42,0,16,0,10,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Sash,33,0,0,0,12,0,6,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.new LengthUnit() {...},88,0,2,0,23,0,12,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.new LengthUnit() {...},217,0,16,0,45,0,19,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.new LengthUnit() {...},92,0,2,0,23,0,12,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,UserPreferences.Property,184,0,0,0,5,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.new LengthUnit() {...},92,0,2,0,23,0,12,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Wall.Property,184,0,0,0,5,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,NullableCheckBox.new ItemListener() {...},43,0,6,0,9,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,NullableCheckBox.new JCheckBox() {...},34,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel.new DefaultTableCellRenderer() {...},29,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,IconManager.IconProxy,51,0,2,0,11,0,6,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.RotationPreviewComponent,611,0,4,0,59,0,9,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new WindowAdapter() {...},30,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ItemListener() {...},21,0,2,0,3,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PropertyChangeListener() {...},21,0,2,0,3,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PropertyChangeListener() {...},47,0,2,0,6,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.16.new Runnable() {...},50,0,2,0,9,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new Runnable() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ActionListener() {...},156,0,18,0,23,0,11,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.PieceOfFurniturePlanIcon.new RGBImageFilter() {...},93,0,0,0,12,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ComponentAdapter() {...},44,0,4,0,8,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureCatalogTree,345,0,26,0,69,0,22,0,9,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new Runnable() {...},104,0,16,0,28,0,10,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.PieceOfFurniturePlanIcon.new TextureManager.TextureObserver() {...},20,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new Runnable() {...},45,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new Runnable() {...},93,0,4,0,17,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,Home3DAttributesPanel,991,0,18,0,125,0,16,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new Runnable() {...},27,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureCatalogTree.CatalogTreeModel,135,0,10,0,31,0,16,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},18,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},32,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},18,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},18,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FilenameFilter() {...},21,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},32,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},32,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.FocusCycleRootChangeListener,55,0,6,0,14,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},32,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FileContentManager.new FileFilter() {...},32,0,4,0,4,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel.new DefaultTableCellRenderer() {...},46,0,6,0,10,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,UserPreferencesPanel,2138,0,128,0,297,0,70,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LocatedTransferHandler.new DropTargetAdapter() {...},171,0,20,0,35,0,17,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new PropertyChangeListener() {...},29,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new ChangeListener() {...},19,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new TransferHandler() {...},53,0,2,0,14,0,4,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new ActionListener() {...},33,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new Runnable() {...},34,0,0,0,8,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new PropertyChangeListener() {...},20,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new PropertyChangeListener() {...},20,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureCatalogListPanel.CatalogCellRenderer.new DefaultListCellRenderer() {...},14,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new ChangeListener() {...},27,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.10.new Runnable() {...},111,0,4,0,17,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.10.new Runnable() {...},26,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.new Object() {...},6,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AutoRepeatButton,36,0,0,0,7,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel,625,0,79,0,116,0,85,0,20,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,SwingTools.MenuItemsVisibilityListener,206,0,52,0,56,0,32,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ItemListener() {...},41,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new DefaultListCellRenderer() {...},63,0,2,0,10,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ChangeListener() {...},275,0,16,0,36,0,11,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PropertyChangeListener() {...},14,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ThreadedTaskPanel.new ActionListener() {...},18,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ThreadedTaskPanel.new Runnable() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ThreadedTaskPanel.new Runnable() {...},25,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new MouseAdapter() {...},16,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new JSlider() {...},95,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ChangeListener() {...},98,0,0,0,16,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePrintableComponent,985,0,100,0,215,0,62,0,10,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.PlanRulerComponent,835,0,44,0,128,0,29,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PropertyChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PropertyChangeListener() {...},25,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ChangeListener() {...},43,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.ActionAdapter.new PropertyChangeListener() {...},143,0,16,0,20,0,10,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent,96,0,2,0,15,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PageSetupPanel,1165,0,49,0,176,0,34,0,9,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ResourceAction() {...},13,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new PlanComponent() {...},383,0,12,0,66,0,15,0,9,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ResourceAction() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,SwingTools.new FocusListener() {...},79,0,12,0,23,0,10,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ResourceAction() {...},13,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.new ResourceAction() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LabelPanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LabelPanel.new DocumentListener() {...},53,0,4,0,12,0,6,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new JPanel() {...},8,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},32,0,0,0,8,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ActionListener() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},28,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePrintableComponent.new FurnitureTable.FurnitureFilter() {...},30,0,6,0,3,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},36,0,6,0,5,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},32,0,4,0,5,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ItemListener() {...},21,0,2,0,3,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ItemListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel.new FurnitureTable.FurnitureTableColumnModel.1SizeRenderer() {...},23,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel.new FurnitureTable.FurnitureTableColumnModel.1SizeRenderer() {...},23,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel.new FurnitureTable.FurnitureTableColumnModel.1SizeRenderer() {...},23,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableColumnModel.new FurnitureTable.FurnitureTableColumnModel.1SizeRenderer() {...},23,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.4.new Runnable() {...},20,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.4.new Runnable() {...},27,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new DefaultTableCellRenderer() {...},31,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane,6825,0,445,0,1279,0,315,0,92,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new PropertyChangeListener() {...},29,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new PropertyChangeListener() {...},29,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},19,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,UnfocusableToolBar.new PropertyChangeListener() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},30,0,2,0,7,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,UnfocusableToolBar.new ContainerListener() {...},11,0,0,0,4,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},29,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new Runnable() {...},197,0,14,0,56,0,9,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new DocumentListener() {...},53,0,4,0,12,0,6,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new PropertyChangeListener() {...},25,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},21,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ChangeListener() {...},28,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new DefaultListCellRenderer() {...},18,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ItemListener() {...},16,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ItemListener() {...},38,0,2,0,7,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new PropertyChangeListener() {...},62,0,4,0,14,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ComboBoxEditor() {...},80,0,6,0,22,0,10,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new CollectionListener() {...},34,0,4,0,7,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.NavigationPanelChangeListener,37,0,6,0,8,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new DocumentListener() {...},38,0,0,0,9,0,4,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new PropertyChangeListener() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},27,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new CollectionListener() {...},34,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ItemListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.new ResourceAction() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new PropertyChangeListener() {...},38,0,10,0,9,0,7,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.new ResourceAction() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new PropertyChangeListener() {...},48,0,14,0,11,0,9,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.MenuActionType,134,0,0,0,3,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new PropertyChangeListener() {...},15,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new SelectionListener() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new MouseInputAdapter() {...},119,0,24,0,22,0,17,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.new PropertyChangeListener() {...},50,0,0,0,11,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.new HyperlinkListener() {...},15,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.new ComponentAdapter() {...},90,0,0,0,7,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.new Callable() {...},27,0,0,0,7,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.new ChangeListener() {...},21,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.new PropertyChangeListener() {...},20,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ItemListener() {...},17,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.new ChangeListener() {...},21,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.new ChangeListener() {...},31,0,0,0,5,0,2,0,2,0,scenario1,2000
